usaf,wban,year,month,day,hour,minute,lat,lon,elev,wd,ws,ceil_hgt,temp,dew_point,atmos_pres,rh,time
744860,94789,2010,5,22,10,51,40.655,-73.796,7,150,3.6,7620,20.6,10.6,1025,52.7,2010-05-22T10:51:00Z
744860,94789,2010,5,22,11,51,40.655,-73.796,7,140,4.1,7620,20.6,10.6,1024.7,52.7,2010-05-22T11:51:00Z
744860,94789,2010,5,22,12,51,40.655,-73.796,7,130,4.1,6096,20,11.1,1024.3,56.5,2010-05-22T12:51:00Z
744860,94789,2010,5,22,13,0,40.65,-73.783,7,130,4.1,NA,20,11.1,1024.3,56.5,2010-05-22T13:00:00Z
744860,94789,2010,5,22,13,51,40.655,-73.796,7,120,5.1,4267,20.6,11.1,1023.9,54.5,2010-05-22T13:51:00Z
744860,94789,2010,5,22,14,51,40.655,-73.796,7,120,6.2,6096,20,11.7,1023.6,58.800000000000004,2010-05-22T14:51:00Z
744860,94789,2010,5,22,15,51,40.655,-73.796,7,120,4.1,6096,19.4,12.8,1023.5,65.60000000000001,2010-05-22T15:51:00Z
744860,94789,2010,5,22,16,0,40.65,-73.783,7,120,4.1,NA,19.4,12.8,1023.5,65.60000000000001,2010-05-22T16:00:00Z
744860,94789,2010,5,22,16,51,40.655,-73.796,7,110,5.7,3962,18.3,12.8,1023.1,70.3,2010-05-22T16:51:00Z
744860,94789,2010,5,22,17,51,40.655,-73.796,7,110,5.1,1036,17.8,13.3,1023.1,75,2010-05-22T17:51:00Z
744860,94789,2010,5,22,18,51,40.655,-73.796,7,110,4.1,884,17.8,13.3,1023.1,75,2010-05-22T18:51:00Z
744860,94789,2010,5,22,19,0,40.65,-73.783,7,110,4.1,NA,17.8,13.3,1023.1,75,2010-05-22T19:00:00Z
744860,94789,2010,5,22,19,49,40.655,-73.796,7,100,4.6,1097,17,13,NA,77.30000000000001,2010-05-22T19:49:00Z
744860,94789,2010,5,22,19,51,40.655,-73.796,7,100,4.1,884,17.2,12.8,1023,75.3,2010-05-22T19:51:00Z
744860,94789,2010,5,22,20,38,40.655,-73.796,7,100,4.6,1158,17,12,NA,72.4,2010-05-22T20:38:00Z
744860,94789,2010,5,22,20,51,40.655,-73.796,7,100,4.6,1158,17.2,12.2,1023.4,72.4,2010-05-22T20:51:00Z
744860,94789,2010,5,22,21,51,40.655,-73.796,7,100,4.1,3658,17.2,12.2,1023.3,72.4,2010-05-22T21:51:00Z
744860,94789,2010,5,22,22,0,40.65,-73.783,7,100,4.1,NA,17.2,12.2,1023.3,72.4,2010-05-22T22:00:00Z
744860,94789,2010,5,22,22,51,40.655,-73.796,7,100,4.1,3048,17.2,12.2,1023.1,72.4,2010-05-22T22:51:00Z
744860,94789,2010,5,22,23,51,40.655,-73.796,7,100,5.7,3048,17.2,12.8,1022.8,75.3,2010-05-22T23:51:00Z
744860,94789,2010,5,22,23,59,40.655,-73.796,7,NA,NA,NA,NA,NA,NA,NA,2010-05-22T23:59:00Z
744860,94789,2010,5,23,0,51,40.655,-73.796,7,90,4.1,914,17.2,13.9,1022.8,80.9,2010-05-23T00:51:00Z
744860,94789,2010,5,23,1,0,40.65,-73.783,7,90,4.1,NA,17.2,13.9,1022.8,80.9,2010-05-23T01:00:00Z
744860,94789,2010,5,23,1,11,40.655,-73.796,7,100,4.1,884,17,14,NA,82.5,2010-05-23T01:11:00Z
744860,94789,2010,5,23,1,25,40.655,-73.796,7,90,3.6,823,17,14,NA,82.5,2010-05-23T01:25:00Z
744860,94789,2010,5,23,1,49,40.655,-73.796,7,90,3.1,335,17,14,NA,82.5,2010-05-23T01:49:00Z
744860,94789,2010,5,23,1,51,40.655,-73.796,7,100,3.1,396,17.2,14.4,1022.5,83.60000000000001,2010-05-23T01:51:00Z
744860,94789,2010,5,23,2,26,40.655,-73.796,7,90,3.6,274,17,14,NA,82.5,2010-05-23T02:26:00Z
744860,94789,2010,5,23,2,51,40.655,-73.796,7,90,3.1,274,17.2,14.4,1022.2,83.60000000000001,2010-05-23T02:51:00Z
744860,94789,2010,5,23,3,51,40.655,-73.796,7,80,2.6,213,17.2,15,1022.3,86.9,2010-05-23T03:51:00Z
744860,94789,2010,5,23,4,0,40.65,-73.783,7,80,2.6,NA,17.2,15,1022.3,86.9,2010-05-23T04:00:00Z
744860,94789,2010,5,23,4,51,40.655,-73.796,7,60,3.6,213,17.2,14.4,1022.6,83.60000000000001,2010-05-23T04:51:00Z
744860,94789,2010,5,23,5,51,40.655,-73.796,7,60,3.6,213,17.8,15,1023.2,83.7,2010-05-23T05:51:00Z
744860,94789,2010,5,23,6,51,40.655,-73.796,7,60,3.6,244,17.8,15,1023.6,83.7,2010-05-23T06:51:00Z
744860,94789,2010,5,23,7,0,40.65,-73.783,7,60,3.6,NA,17.8,15,1023.6,83.7,2010-05-23T07:00:00Z
744860,94789,2010,5,23,7,49,40.655,-73.796,7,50,4.6,335,18,15,NA,82.60000000000001,2010-05-23T07:49:00Z
744860,94789,2010,5,23,7,51,40.655,-73.796,7,50,4.6,335,18.3,15,1023.8,81.10000000000001,2010-05-23T07:51:00Z
744860,94789,2010,5,23,8,51,40.655,-73.796,7,100,4.1,427,20,15.6,1023.8,75.8,2010-05-23T08:51:00Z
744860,94789,2010,5,23,9,51,40.655,-73.796,7,100,5.7,457,21.7,16.7,1024,73.2,2010-05-23T09:51:00Z
744860,94789,2010,5,23,10,0,40.65,-73.783,7,100,5.7,NA,21.7,16.7,1024,73.2,2010-05-23T10:00:00Z
744860,94789,2010,5,23,10,36,40.655,-73.796,7,100,5.7,1311,21,16,NA,73.10000000000001,2010-05-23T10:36:00Z
744860,94789,2010,5,23,10,51,40.655,-73.796,7,100,5.1,1128,21.1,16.1,1024,73.10000000000001,2010-05-23T10:51:00Z
744860,94789,2010,5,23,11,51,40.655,-73.796,7,110,6.2,1097,21.7,16.1,1023.8,70.5,2010-05-23T11:51:00Z
744860,94789,2010,5,23,12,41,40.655,-73.796,7,110,6.2,792,22,16,NA,68.8,2010-05-23T12:41:00Z
744860,94789,2010,5,23,12,51,40.655,-73.796,7,100,5.7,823,21.7,15.6,1023.8,68.3,2010-05-23T12:51:00Z
744860,94789,2010,5,23,13,0,40.65,-73.783,7,100,5.7,NA,21.7,15.6,1023.8,68.3,2010-05-23T13:00:00Z
744860,94789,2010,5,23,13,49,40.655,-73.796,7,100,5.1,1981,22,16,NA,68.8,2010-05-23T13:49:00Z
744860,94789,2010,5,23,13,51,40.655,-73.796,7,110,4.6,1981,22.2,16.1,1023.6,68.4,2010-05-23T13:51:00Z
744860,94789,2010,5,23,14,51,40.655,-73.796,7,110,4.1,1981,22.2,16.1,1023.2,68.4,2010-05-23T14:51:00Z
744860,94789,2010,5,23,15,51,40.655,-73.796,7,110,4.1,2286,21.7,16.1,1023,70.5,2010-05-23T15:51:00Z
744860,94789,2010,5,23,16,0,40.65,-73.783,7,110,4.1,NA,21.7,16.1,1023,70.5,2010-05-23T16:00:00Z
744860,94789,2010,5,23,16,51,40.655,-73.796,7,90,5.1,3962,21.1,16.1,1022.9,73.10000000000001,2010-05-23T16:51:00Z
744860,94789,2010,5,23,17,51,40.655,-73.796,7,100,5.1,3962,20.6,15.6,1023,73,2010-05-23T17:51:00Z
744860,94789,2010,5,23,18,14,40.655,-73.796,7,100,4.6,792,20,16,NA,77.80000000000001,2010-05-23T18:14:00Z
744860,94789,2010,5,23,18,49,40.655,-73.796,7,110,3.6,1981,19,16,NA,82.80000000000001,2010-05-23T18:49:00Z
744860,94789,2010,5,23,18,51,40.655,-73.796,7,110,3.6,1981,19.4,15.6,1023.4,78.7,2010-05-23T18:51:00Z
744860,94789,2010,5,23,19,0,40.65,-73.783,7,110,3.6,NA,19.4,15.6,1023.4,78.7,2010-05-23T19:00:00Z
744860,94789,2010,5,23,19,45,40.655,-73.796,7,100,5.1,457,19,16,NA,82.80000000000001,2010-05-23T19:45:00Z
744860,94789,2010,5,23,19,51,40.655,-73.796,7,90,4.6,457,19.4,15.6,1023.6,78.7,2010-05-23T19:51:00Z
744860,94789,2010,5,23,20,49,40.655,-73.796,7,90,6.2,427,19,15,NA,77.60000000000001,2010-05-23T20:49:00Z
744860,94789,2010,5,23,20,51,40.655,-73.796,7,90,5.7,427,18.9,15,1023.6,78.10000000000001,2010-05-23T20:51:00Z
744860,94789,2010,5,23,21,51,40.655,-73.796,7,80,4.1,366,18.9,15.6,1023.5,81.2,2010-05-23T21:51:00Z
744860,94789,2010,5,23,22,0,40.65,-73.783,7,80,4.1,NA,18.9,15.6,1023.5,81.2,2010-05-23T22:00:00Z
744860,94789,2010,5,23,22,51,40.655,-73.796,7,100,3.6,427,18.3,15.6,1023.6,84.30000000000001,2010-05-23T22:51:00Z
744860,94789,2010,5,23,23,51,40.655,-73.796,7,90,4.1,335,18.3,15.6,1023.7,84.30000000000001,2010-05-23T23:51:00Z
744860,94789,2010,5,23,23,59,40.655,-73.796,7,NA,NA,NA,NA,NA,NA,NA,2010-05-23T23:59:00Z
744860,94789,2010,5,24,0,51,40.655,-73.796,7,70,2.6,305,17.8,15.6,1023.4,87,2010-05-24T00:51:00Z
744860,94789,2010,5,24,1,0,40.65,-73.783,7,70,2.6,NA,17.8,15.6,1023.4,87,2010-05-24T01:00:00Z
744860,94789,2010,5,24,1,2,40.655,-73.796,7,80,3.1,244,18,16,NA,88.10000000000001,2010-05-24T01:02:00Z
744860,94789,2010,5,24,1,51,40.655,-73.796,7,60,4.1,244,17.8,15.6,1023.1,87,2010-05-24T01:51:00Z
744860,94789,2010,5,24,2,51,40.655,-73.796,7,80,3.1,183,17.8,15.6,1023.2,87,2010-05-24T02:51:00Z
744860,94789,2010,5,24,3,10,40.655,-73.796,7,40,3.1,122,17,16,NA,93.80000000000001,2010-05-24T03:10:00Z
744860,94789,2010,5,24,3,30,40.655,-73.796,7,50,4.1,122,17,15,NA,88,2010-05-24T03:30:00Z
744860,94789,2010,5,24,3,40,40.655,-73.796,7,50,3.6,152,17,15,NA,88,2010-05-24T03:40:00Z
744860,94789,2010,5,24,3,51,40.655,-73.796,7,60,3.1,152,16.7,15,1023.3,89.7,2010-05-24T03:51:00Z
744860,94789,2010,5,24,4,0,40.65,-73.783,7,60,3.1,NA,16.7,15,1023.3,89.7,2010-05-24T04:00:00Z
744860,94789,2010,5,24,4,51,40.655,-73.796,7,50,3.6,152,16.7,15,1023.7,89.7,2010-05-24T04:51:00Z
744860,94789,2010,5,24,5,30,40.655,-73.796,7,70,4.1,152,17,16,NA,93.80000000000001,2010-05-24T05:30:00Z
744860,94789,2010,5,24,5,51,40.655,-73.796,7,70,4.1,152,17.2,15.6,1024.3,90.30000000000001,2010-05-24T05:51:00Z
744860,94789,2010,5,24,6,19,40.655,-73.796,7,60,4.6,152,17,16,NA,93.80000000000001,2010-05-24T06:19:00Z
744860,94789,2010,5,24,6,32,40.655,-73.796,7,80,3.6,91,17,16,NA,93.80000000000001,2010-05-24T06:32:00Z
744860,94789,2010,5,24,6,49,40.655,-73.796,7,80,3.1,122,17,16,NA,93.80000000000001,2010-05-24T06:49:00Z
744860,94789,2010,5,24,6,51,40.655,-73.796,7,80,3.1,122,17.2,16.1,1024.8,93.30000000000001,2010-05-24T06:51:00Z
744860,94789,2010,5,24,7,0,40.65,-73.783,7,80,3.1,NA,17.2,16.1,1024.8,93.30000000000001,2010-05-24T07:00:00Z
744860,94789,2010,5,24,7,23,40.655,-73.796,7,70,4.1,122,18,16,NA,88.10000000000001,2010-05-24T07:23:00Z
744860,94789,2010,5,24,7,27,40.655,-73.796,7,70,3.6,91,18,16,NA,88.10000000000001,2010-05-24T07:27:00Z
744860,94789,2010,5,24,7,49,40.655,-73.796,7,80,3.1,91,18,17,NA,93.9,2010-05-24T07:49:00Z
744860,94789,2010,5,24,7,51,40.655,-73.796,7,70,3.1,91,17.8,16.7,1025.2,93.30000000000001,2010-05-24T07:51:00Z
744860,94789,2010,5,24,8,30,40.655,-73.796,7,80,3.1,152,18,17,NA,93.9,2010-05-24T08:30:00Z
744860,94789,2010,5,24,8,49,40.655,-73.796,7,100,3.1,152,19,17,NA,88.2,2010-05-24T08:49:00Z
744860,94789,2010,5,24,8,51,40.655,-73.796,7,100,2.6,152,18.9,17.2,1025.3,89.9,2010-05-24T08:51:00Z
744860,94789,2010,5,24,9,51,40.655,-73.796,7,80,3.6,152,18.9,17.2,1025.7,89.9,2010-05-24T09:51:00Z
744860,94789,2010,5,24,10,0,40.65,-73.783,7,80,3.6,NA,18.9,17.2,1025.7,89.9,2010-05-24T10:00:00Z
744860,94789,2010,5,24,10,51,40.655,-73.796,7,50,4.1,213,18.3,16.7,1026.1,90.4,2010-05-24T10:51:00Z
744860,94789,2010,5,24,11,51,40.655,-73.796,7,80,3.6,213,20,17.2,1026.3,83.9,2010-05-24T11:51:00Z
744860,94789,2010,5,24,12,36,40.655,-73.796,7,110,2.6,335,20,17,NA,82.9,2010-05-24T12:36:00Z
744860,94789,2010,5,24,12,46,40.655,-73.796,7,110,2.6,488,21,17,NA,77.9,2010-05-24T12:46:00Z
744860,94789,2010,5,24,12,51,40.655,-73.796,7,110,2.6,488,21.1,16.7,1026,76,2010-05-24T12:51:00Z
744860,94789,2010,5,24,13,0,40.65,-73.783,7,110,2.6,NA,21.1,16.7,1026,76,2010-05-24T13:00:00Z
744860,94789,2010,5,24,13,32,40.655,-73.796,7,130,2.6,396,22,17,NA,73.3,2010-05-24T13:32:00Z
744860,94789,2010,5,24,13,51,40.655,-73.796,7,140,3.6,396,21.7,16.7,1025.9,73.2,2010-05-24T13:51:00Z
744860,94789,2010,5,24,14,19,40.655,-73.796,7,130,4.1,762,21,17,NA,77.9,2010-05-24T14:19:00Z
744860,94789,2010,5,24,14,42,40.655,-73.796,7,120,3.1,1829,22,17,NA,73.3,2010-05-24T14:42:00Z
744860,94789,2010,5,24,14,51,40.655,-73.796,7,130,3.1,1829,21.7,16.7,1025.7,73.2,2010-05-24T14:51:00Z
744860,94789,2010,5,24,15,51,40.655,-73.796,7,140,4.1,1676,22.2,16.7,1025.5,71,2010-05-24T15:51:00Z
744860,94789,2010,5,24,16,0,40.65,-73.783,7,140,4.1,NA,22.2,16.7,1025.5,71,2010-05-24T16:00:00Z
744860,94789,2010,5,24,16,51,40.655,-73.796,7,150,2.6,22000,21.1,16.1,1025.2,73.10000000000001,2010-05-24T16:51:00Z
744860,94789,2010,5,24,17,51,40.655,-73.796,7,150,2.6,22000,20.6,15.6,1024.7,73,2010-05-24T17:51:00Z
744860,94789,2010,5,24,18,51,40.655,-73.796,7,170,2.6,22000,18.9,15,1024.8,78.10000000000001,2010-05-24T18:51:00Z
744860,94789,2010,5,24,19,0,40.65,-73.783,7,170,2.6,22000,18.9,15,1024.8,78.10000000000001,2010-05-24T19:00:00Z
744860,94789,2010,5,24,19,51,40.655,-73.796,7,160,1.5,22000,17.2,14.4,1024.9,83.60000000000001,2010-05-24T19:51:00Z
744860,94789,2010,5,24,20,51,40.655,-73.796,7,NA,0,22000,16.7,14.4,1025.3,86.30000000000001,2010-05-24T20:51:00Z
744860,94789,2010,5,24,21,51,40.655,-73.796,7,NA,0,22000,16.1,13.9,1025,86.80000000000001,2010-05-24T21:51:00Z
744860,94789,2010,5,24,22,0,40.65,-73.783,7,NA,0,22000,16.1,13.9,1025,86.80000000000001,2010-05-24T22:00:00Z
744860,94789,2010,5,24,22,51,40.655,-73.796,7,NA,0,22000,16.1,13.9,1024.8,86.80000000000001,2010-05-24T22:51:00Z
744860,94789,2010,5,24,23,51,40.655,-73.796,7,NA,0,22000,16.1,13.9,1024.3,86.80000000000001,2010-05-24T23:51:00Z
744860,94789,2010,5,24,23,59,40.655,-73.796,7,NA,NA,NA,NA,NA,NA,NA,2010-05-24T23:59:00Z
744860,94789,2010,5,25,0,51,40.655,-73.796,7,200,2.1,22000,15,13.3,1023.4,89.60000000000001,2010-05-25T00:51:00Z
744860,94789,2010,5,25,1,0,40.65,-73.783,7,200,2.1,22000,15,13.3,1023.4,89.60000000000001,2010-05-25T01:00:00Z
744860,94789,2010,5,25,1,51,40.655,-73.796,7,70,2.1,22000,14.4,12.8,1023.6,90.10000000000001,2010-05-25T01:51:00Z
744860,94789,2010,5,25,2,37,40.655,-73.796,7,NA,0,22000,15,13,NA,87.80000000000001,2010-05-25T02:37:00Z
744860,94789,2010,5,25,2,51,40.655,-73.796,7,NA,0,22000,15,13.3,1023.6,89.60000000000001,2010-05-25T02:51:00Z
744860,94789,2010,5,25,3,51,40.655,-73.796,7,NA,0,22000,15,13.3,1023.7,89.60000000000001,2010-05-25T03:51:00Z
744860,94789,2010,5,25,4,0,40.65,-73.783,7,NA,0,22000,15,13.3,1023.7,89.60000000000001,2010-05-25T04:00:00Z
744860,94789,2010,5,25,4,51,40.655,-73.796,7,NA,0,22000,15,13.3,1024.3,89.60000000000001,2010-05-25T04:51:00Z
744860,94789,2010,5,25,5,51,40.655,-73.796,7,NA,0,22000,17.2,15,1024.8,86.9,2010-05-25T05:51:00Z
744860,94789,2010,5,25,6,51,40.655,-73.796,7,NA,0,22000,20,15.6,1024.5,75.8,2010-05-25T06:51:00Z
744860,94789,2010,5,25,7,0,40.65,-73.783,7,NA,0,22000,20,15.6,1024.5,75.8,2010-05-25T07:00:00Z
744860,94789,2010,5,25,7,51,40.655,-73.796,7,NA,0,22000,21.7,15.6,1024.3,68.3,2010-05-25T07:51:00Z
744860,94789,2010,5,25,8,51,40.655,-73.796,7,200,2.6,22000,22.8,16.1,1023.7,65.9,2010-05-25T08:51:00Z
744860,94789,2010,5,25,9,51,40.655,-73.796,7,190,4.1,22000,22.8,16.1,1023.2,65.9,2010-05-25T09:51:00Z
744860,94789,2010,5,25,10,0,40.65,-73.783,7,190,4.1,22000,22.8,16.1,1023.2,65.9,2010-05-25T10:00:00Z
744860,94789,2010,5,25,10,51,40.655,-73.796,7,200,5.1,22000,23.3,16.1,1023,64,2010-05-25T10:51:00Z
744860,94789,2010,5,25,11,51,40.655,-73.796,7,180,5.1,22000,22.8,15.6,1022.5,63.900000000000006,2010-05-25T11:51:00Z
744860,94789,2010,5,25,12,51,40.655,-73.796,7,190,5.1,22000,23.3,15,1022.5,59.6,2010-05-25T12:51:00Z
744860,94789,2010,5,25,13,0,40.65,-73.783,7,190,5.1,22000,23.3,15,1022.5,59.6,2010-05-25T13:00:00Z
744860,94789,2010,5,25,13,51,40.655,-73.796,7,190,6.7,22000,22.2,15,1021.9,63.7,2010-05-25T13:51:00Z
744860,94789,2010,5,25,14,51,40.655,-73.796,7,180,6.2,22000,22.2,14.4,1021.1,61.300000000000004,2010-05-25T14:51:00Z
744860,94789,2010,5,25,15,51,40.655,-73.796,7,180,6.2,22000,21.1,14.4,1020.8,65.60000000000001,2010-05-25T15:51:00Z
744860,94789,2010,5,25,16,0,40.65,-73.783,7,180,6.2,22000,21.1,14.4,1020.8,65.60000000000001,2010-05-25T16:00:00Z
744860,94789,2010,5,25,16,51,40.655,-73.796,7,190,5.7,22000,20.6,14.4,1020,67.60000000000001,2010-05-25T16:51:00Z
744860,94789,2010,5,25,17,51,40.655,-73.796,7,190,4.6,22000,19.4,13.3,1019.6,67.8,2010-05-25T17:51:00Z
744860,94789,2010,5,25,18,51,40.655,-73.796,7,190,3.1,22000,18.3,12.2,1019.5,67.60000000000001,2010-05-25T18:51:00Z
744860,94789,2010,5,25,19,0,40.65,-73.783,7,190,3.1,22000,18.3,12.2,1019.5,67.60000000000001,2010-05-25T19:00:00Z
744860,94789,2010,5,25,19,51,40.655,-73.796,7,190,4.1,22000,17.8,12.2,1019.4,69.7,2010-05-25T19:51:00Z
744860,94789,2010,5,25,20,51,40.655,-73.796,7,200,5.1,22000,17.2,12.2,1019.2,72.4,2010-05-25T20:51:00Z
744860,94789,2010,5,25,21,51,40.655,-73.796,7,210,5.1,22000,17.2,12.8,1018.9,75.3,2010-05-25T21:51:00Z
744860,94789,2010,5,25,22,0,40.65,-73.783,7,210,5.1,22000,17.2,12.8,1018.9,75.3,2010-05-25T22:00:00Z
744860,94789,2010,5,25,22,51,40.655,-73.796,7,200,3.1,22000,16.1,13.3,1017.9,83.5,2010-05-25T22:51:00Z
744860,94789,2010,5,25,23,51,40.655,-73.796,7,200,3.1,22000,16.1,13.3,1017.5,83.5,2010-05-25T23:51:00Z
744860,94789,2010,5,25,23,59,40.655,-73.796,7,NA,NA,NA,NA,NA,NA,NA,2010-05-25T23:59:00Z
744860,94789,2010,5,26,0,51,40.655,-73.796,7,210,3.1,22000,16.1,13.3,1016.8,83.5,2010-05-26T00:51:00Z
744860,94789,2010,5,26,1,0,40.65,-73.783,7,210,3.1,22000,16.1,13.3,1016.8,83.5,2010-05-26T01:00:00Z
744860,94789,2010,5,26,1,51,40.655,-73.796,7,230,2.6,22000,16.1,13.3,1015.9,83.5,2010-05-26T01:51:00Z
744860,94789,2010,5,26,2,51,40.655,-73.796,7,220,2.6,22000,16.7,13.9,1015.5,83.60000000000001,2010-05-26T02:51:00Z
744860,94789,2010,5,26,3,51,40.655,-73.796,7,230,3.6,22000,16.7,13.9,1015,83.60000000000001,2010-05-26T03:51:00Z
744860,94789,2010,5,26,4,0,40.65,-73.783,7,230,3.6,22000,16.7,13.9,1015,83.60000000000001,2010-05-26T04:00:00Z
744860,94789,2010,5,26,4,51,40.655,-73.796,7,230,3.6,22000,16.7,13.9,1014.6,83.60000000000001,2010-05-26T04:51:00Z
744860,94789,2010,5,26,5,51,40.655,-73.796,7,230,2.6,22000,17.8,14.4,1014.2,80.5,2010-05-26T05:51:00Z
744860,94789,2010,5,26,6,51,40.655,-73.796,7,250,2.1,22000,18.9,15,1013.9,78.10000000000001,2010-05-26T06:51:00Z
744860,94789,2010,5,26,7,0,40.65,-73.783,7,250,2.1,22000,18.9,15,1013.9,78.10000000000001,2010-05-26T07:00:00Z
744860,94789,2010,5,26,7,51,40.655,-73.796,7,260,2.1,22000,22.2,15.6,1013.4,66.2,2010-05-26T07:51:00Z
744860,94789,2010,5,26,8,51,40.655,-73.796,7,NA,1.5,22000,25.6,16.7,1013,57.900000000000006,2010-05-26T08:51:00Z
744860,94789,2010,5,26,9,51,40.655,-73.796,7,290,1.5,22000,28.9,16.1,1012.2,45.900000000000006,2010-05-26T09:51:00Z
744860,94789,2010,5,26,10,0,40.65,-73.783,7,290,1.5,22000,28.9,16.1,1012.2,45.900000000000006,2010-05-26T10:00:00Z
744860,94789,2010,5,26,10,51,40.655,-73.796,7,330,4.6,7620,31.1,15.6,1011.2,39.2,2010-05-26T10:51:00Z
744860,94789,2010,5,26,11,51,40.655,-73.796,7,280,4.1,22000,32.2,16.7,1010.6,39.5,2010-05-26T11:51:00Z
744860,94789,2010,5,26,12,51,40.655,-73.796,7,230,4.1,22000,31.7,17.2,1009.6,41.900000000000006,2010-05-26T12:51:00Z
744860,94789,2010,5,26,13,0,40.65,-73.783,7,230,4.1,22000,31.7,17.2,1009.6,41.900000000000006,2010-05-26T13:00:00Z
744860,94789,2010,5,26,13,51,40.655,-73.796,7,230,7.2,22000,32.2,17.2,1008.6,40.800000000000004,2010-05-26T13:51:00Z
744860,94789,2010,5,26,14,51,40.655,-73.796,7,200,6.2,22000,26.7,16.7,1007.9,54.300000000000004,2010-05-26T14:51:00Z
744860,94789,2010,5,26,15,51,40.655,-73.796,7,210,4.1,22000,28.9,17.2,1007.3,49.300000000000004,2010-05-26T15:51:00Z
744860,94789,2010,5,26,16,0,40.65,-73.783,7,210,4.1,22000,28.9,17.2,1007.3,49.300000000000004,2010-05-26T16:00:00Z
744860,94789,2010,5,26,16,51,40.655,-73.796,7,210,3.1,22000,28.9,16.7,1006.7,47.7,2010-05-26T16:51:00Z
744860,94789,2010,5,26,17,51,40.655,-73.796,7,200,2.6,22000,27.8,16.7,1006.2,50.900000000000006,2010-05-26T17:51:00Z
744860,94789,2010,5,26,18,51,40.655,-73.796,7,190,2.6,22000,27.8,17.8,1006,54.5,2010-05-26T18:51:00Z
744860,94789,2010,5,26,19,0,40.65,-73.783,7,190,2.6,22000,27.8,17.8,1006,54.5,2010-05-26T19:00:00Z
744860,94789,2010,5,26,19,51,40.655,-73.796,7,290,4.1,22000,32.2,17.8,1006,42.400000000000006,2010-05-26T19:51:00Z
744860,94789,2010,5,26,20,51,40.655,-73.796,7,270,3.6,22000,28.3,18.9,1006.3,56.7,2010-05-26T20:51:00Z
744860,94789,2010,5,26,21,51,40.655,-73.796,7,310,4.6,22000,30.6,18.3,1006.1,47.900000000000006,2010-05-26T21:51:00Z
744860,94789,2010,5,26,22,0,40.65,-73.783,7,310,4.6,22000,30.6,18.3,1006.1,47.900000000000006,2010-05-26T22:00:00Z
744860,94789,2010,5,26,22,51,40.655,-73.796,7,340,6.2,22000,30,17.8,1005.7,48,2010-05-26T22:51:00Z
744860,94789,2010,5,26,23,51,40.655,-73.796,7,340,5.1,22000,28.9,17.8,1005.7,51.2,2010-05-26T23:51:00Z
744860,94789,2010,5,26,23,59,40.655,-73.796,7,NA,NA,NA,NA,NA,NA,NA,2010-05-26T23:59:00Z
744860,94789,2010,5,27,0,51,40.655,-73.796,7,20,5.1,7620,27.8,17.8,1006.4,54.5,2010-05-27T00:51:00Z
744860,94789,2010,5,27,1,0,40.65,-73.783,7,20,5.1,NA,27.8,17.8,1006.4,54.5,2010-05-27T01:00:00Z
744860,94789,2010,5,27,1,51,40.655,-73.796,7,50,5.7,7620,27.2,17.8,1007.4,56.5,2010-05-27T01:51:00Z
744860,94789,2010,5,27,2,51,40.655,-73.796,7,40,7.2,7620,23.9,15,1007.4,57.5,2010-05-27T02:51:00Z
744860,94789,2010,5,27,3,51,40.655,-73.796,7,30,5.1,7620,22.2,15.6,1007.8,66.2,2010-05-27T03:51:00Z
744860,94789,2010,5,27,4,0,40.65,-73.783,7,30,5.1,NA,22.2,15.6,1007.8,66.2,2010-05-27T04:00:00Z
744860,94789,2010,5,27,4,51,40.655,-73.796,7,50,4.1,7620,21.1,16.1,1008.4,73.10000000000001,2010-05-27T04:51:00Z
744860,94789,2010,5,27,5,41,40.655,-73.796,7,40,7.2,518,21,16,NA,73.10000000000001,2010-05-27T05:41:00Z
744860,94789,2010,5,27,5,51,40.655,-73.796,7,40,9.3,518,21.1,16.7,1009,76,2010-05-27T05:51:00Z
744860,94789,2010,5,27,6,38,40.655,-73.796,7,70,5.7,396,21,17,NA,77.9,2010-05-27T06:38:00Z
744860,94789,2010,5,27,6,51,40.655,-73.796,7,90,6.7,396,20.6,16.1,1009.5,75.4,2010-05-27T06:51:00Z
744860,94789,2010,5,27,7,0,40.65,-73.783,7,90,6.7,NA,20.6,16.1,1009.5,75.4,2010-05-27T07:00:00Z
744860,94789,2010,5,27,7,15,40.655,-73.796,7,70,5.7,457,20,16,NA,77.80000000000001,2010-05-27T07:15:00Z
744860,94789,2010,5,27,7,51,40.655,-73.796,7,70,4.6,457,20.6,16.1,1010.3,75.4,2010-05-27T07:51:00Z
744860,94789,2010,5,27,8,26,40.655,-73.796,7,60,5.1,396,21,16,NA,73.10000000000001,2010-05-27T08:26:00Z
744860,94789,2010,5,27,8,51,40.655,-73.796,7,60,4.1,396,20.6,15.6,1010.7,73,2010-05-27T08:51:00Z
744860,94789,2010,5,27,9,49,40.655,-73.796,7,60,3.1,732,21,16,NA,73.10000000000001,2010-05-27T09:49:00Z
744860,94789,2010,5,27,9,51,40.655,-73.796,7,60,2.6,732,21.1,15.6,1011.3,70.8,2010-05-27T09:51:00Z
744860,94789,2010,5,27,10,0,40.65,-73.783,7,60,2.6,NA,21.1,15.6,1011.3,70.8,2010-05-27T10:00:00Z
744860,94789,2010,5,27,10,51,40.655,-73.796,7,140,4.6,732,18.9,13.3,1011.6,70,2010-05-27T10:51:00Z
